"Country Codes","Country","Item Codes","Item","Element Codes","Element","Year","Unit","Value","Flag Code","Flag",
"10","Australia","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.87","Fc","Calculated data                                   "
"10","Australia","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","9.14","Fc","Calculated data                                   "
"10","Australia","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.22","Fc","Calculated data                                   "
"10","Australia","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.82","Fc","Calculated data                                   "
"10","Australia","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.12","Fc","Calculated data                                   "
"10","Australia","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.46","Fc","Calculated data                                   "
"10","Australia","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.71","Fc","Calculated data                                   "
"10","Australia","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.81","Fc","Calculated data                                   "
"11","Austria","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","17.83","Fc","Calculated data                                   "
"11","Austria","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.98","Fc","Calculated data                                   "
"11","Austria","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","66.04","Fc","Calculated data                                   "
"11","Austria","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","17.48","Fc","Calculated data                                   "
"11","Austria","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","103.18","Fc","Calculated data                                   "
"11","Austria","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.33","Fc","Calculated data                                   "
"11","Austria","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","21.05","Fc","Calculated data                                   "
"11","Austria","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","13.36","Fc","Calculated data                                   "
"11","Austria","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.14","Fc","Calculated data                                   "
"11","Austria","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"11","Austria","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"11","Austria","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.31","Fc","Calculated data                                   "
"11","Austria","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.58","Fc","Calculated data                                   "
"11","Austria","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.10","Fc","Calculated data                                   "
"11","Austria","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.52","Fc","Calculated data                                   "
"11","Austria","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.57","Fc","Calculated data                                   "
"11","Austria","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","9.43","Fc","Calculated data                                   "
"11","Austria","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.85","Fc","Calculated data                                   "
"11","Austria","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.33","Fc","Calculated data                                   "
"11","Austria","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.47","Fc","Calculated data                                   "
"12","Bahamas","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","19.15","Fc","Calculated data                                   "
"12","Bahamas","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","5.75","Fc","Calculated data                                   "
"12","Bahamas","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","24.45","Fc","Calculated data                                   "
"12","Bahamas","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","46.46","Fc","Calculated data                                   "
"12","Bahamas","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.64","Fc","Calculated data                                   "
"12","Bahamas","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","30.28","Fc","Calculated data                                   "
"12","Bahamas","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","96.58","Fc","Calculated data                                   "
"12","Bahamas","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.35","Fc","Calculated data                                   "
"12","Bahamas","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","7.56","Fc","Calculated data                                   "
"12","Bahamas","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.01","Fc","Calculated data                                   "
"12","Bahamas","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"12","Bahamas","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"12","Bahamas","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.91","Fc","Calculated data                                   "
"12","Bahamas","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.84","Fc","Calculated data                                   "
"12","Bahamas","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.10","Fc","Calculated data                                   "
"12","Bahamas","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.33","Fc","Calculated data                                   "
"12","Bahamas","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.76","Fc","Calculated data                                   "
"12","Bahamas","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","4.45","Fc","Calculated data                                   "
"12","Bahamas","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.78","Fc","Calculated data                                   "
"12","Bahamas","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.64","Fc","Calculated data                                   "
"14","Barbados","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","15.43","Fc","Calculated data                                   "
"14","Barbados","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","12.33","Fc","Calculated data                                   "
"14","Barbados","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","8.88","Fc","Calculated data                                   "
"14","Barbados","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","44.97","Fc","Calculated data                                   "
"14","Barbados","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.53","Fc","Calculated data                                   "
"14","Barbados","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.93","Fc","Calculated data                                   "
"14","Barbados","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.55","Fc","Calculated data                                   "
"14","Barbados","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"14","Barbados","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.77","Fc","Calculated data                                   "
"14","Barbados","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"14","Barbados","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","81.63","Fc","Calculated data                                   "
"14","Barbados","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.53","Fc","Calculated data                                   "
"14","Barbados","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","43.39","Fc","Calculated data                                   "
"14","Barbados","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.02","Fc","Calculated data                                   "
"14","Barbados","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.02","Fc","Calculated data                                   "
"14","Barbados","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.68","Fc","Calculated data                                   "
"14","Barbados","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","18.28","Fc","Calculated data                                   "
"14","Barbados","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.29","Fc","Calculated data                                   "
"14","Barbados","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.21","Fc","Calculated data                                   "
"16","Bangladesh","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.21","Fc","Calculated data                                   "
"16","Bangladesh","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.26","Fc","Calculated data                                   "
"16","Bangladesh","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"16","Bangladesh","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.09","Fc","Calculated data                                   "
"16","Bangladesh","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","13.04","Fc","Calculated data                                   "
"16","Bangladesh","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.06","Fc","Calculated data                                   "
"16","Bangladesh","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.27","Fc","Calculated data                                   "
"16","Bangladesh","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","14.93","Fc","Calculated data                                   "
"16","Bangladesh","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"16","Bangladesh","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"16","Bangladesh","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"16","Bangladesh","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"16","Bangladesh","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.62","Fc","Calculated data                                   "
"16","Bangladesh","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.57","Fc","Calculated data                                   "
"16","Bangladesh","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.13","Fc","Calculated data                                   "
"16","Bangladesh","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.57","Fc","Calculated data                                   "
"16","Bangladesh","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.53","Fc","Calculated data                                   "
"16","Bangladesh","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.45","Fc","Calculated data                                   "
"16","Bangladesh","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.41","Fc","Calculated data                                   "
